ID,Name,STATUS,SKILL_ID,SKILL_LV,PERCENT,CASTING_TIME,COOLDOWN_TIME,DISPEL,IF,IfCondition
1206,ANOLIAN,BERSERK_ST,NPC_WATERATTACK,3,200,0,7500,0,0,0
1206,ANOLIAN,RMOVE_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1206,ANOLIAN,RUSH_ST,NPC_CHANGEGROUND,1,1000,1000,300000,NO_DISPEL,IF_HP,20
1206,ANOLIAN,BERSERK_ST,NPC_CHANGEGROUND,1,1000,1000,300000,NO_DISPEL,IF_HP,20
1207,STING,BERSERK_ST,NPC_GROUNDATTACK,3,200,0,7500,0,0,0
1207,STING,RMOVE_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1207,STING,BERSERK_ST,KN_SPEARSTAB,1,50,1500,10000,NO_DISPEL,0,0
1207,STING,RUSH_ST,WZ_QUAGMIRE,5,50,0,10000,0,0,0
1207,STING,BERSERK_ST,WZ_QUAGMIRE,2,50,0,10000,0,0,0
1207,STING,RUSH_ST,AL_HEAL,7,1000,0,5000,0,IF_HIDING,0
1207,STING,IDLE_ST,AL_HEAL,7,1000,0,5000,0,IF_HIDING,0
1207,STING,BERSERK_ST,TF_HIDING,1,300,1000,20000,0,IF_HP,30
1207,STING,RUSH_ST,TF_HIDING,1,300,1000,20000,0,IF_HP,30
1207,STING,BERSERK_ST,KN_SPEARSTAB,1,150,1500,10000,NO_DISPEL,IF_HP,30
1207,STING,BERSERK_ST,WZ_QUAGMIRE,2,150,0,10000,0,IF_HP,30
1207,STING,RUSH_ST,NPC_CHANGEWATER,1,1000,1000,300000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1207,STING,BERSERK_ST,NPC_CHANGEWATER,1,1000,1000,300000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1208,WANDER_MAN,BERSERK_ST,NPC_WINDATTACK,4,100,0,15000,0,0,0
1208,WANDER_MAN,IDLE_ST,NPC_EMOTION,1,5,0,10000,0,0,0
1208,WANDER_MAN,BERSERK_ST,KN_AUTOCOUNTER,5,100,0,5000,0,0,0
1208,WANDER_MAN,BERSERK_ST,NPC_SPLASHATTACK,1,1000,1500,10000,NO_DISPEL,IF_ENEMYCOUNT,2
1208,WANDER_MAN,BERSERK_ST,KN_AUTOCOUNTER,5,300,0,5000,0,IF_HP,30
1209,CRAMP,BERSERK_ST,NPC_POISONATTACK,3,200,0,7500,0,0,0
1209,CRAMP,BERSERK_ST,TF_POISON,6,100,1500,10000,NO_DISPEL,0,0
1209,CRAMP,BERSERK_ST,TF_POISON,6,300,1500,10000,NO_DISPEL,IF_HP,30
1211,BRILIGHT,BERSERK_ST,NPC_FIREATTACK,2,100,0,15000,0,0,0
1211,BRILIGHT,RUSH_ST,NPC_CHANGEWIND,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1211,BRILIGHT,BERSERK_ST,NPC_CHANGEWIND,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1213,HIGH_ORC,BERSERK_ST,NPC_FIREATTACK,3,200,0,7500,0,0,0
1213,HIGH_ORC,IDLE_ST,NPC_SMOKING,1,10,0,0,0,0,0
1213,HIGH_ORC,IDLE_ST,NPC_PROVOCATION,1,2,0,0,0,0,0
1213,HIGH_ORC,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1213,HIGH_ORC,BERSERK_ST,SM_BASH,3,100,1500,10000,0,0,0
1213,HIGH_ORC,BERSERK_ST,SM_BASH,3,300,1500,10000,0,IF_HP,30
1214,CHOCO,BERSERK_ST,NPC_FIREATTACK,2,100,0,15000,0,0,0
1214,CHOCO,IDLE_ST,AL_HEAL,1,10,3000,60000,0,0,0
1214,CHOCO,RUSH_ST,NPC_PROVOCATION,1,10,0,0,0,0,0
1214,CHOCO,MOVEITEM_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1214,CHOCO,RUSH_ST,SM_PROVOKE,5,100,1500,30000,0,0,0
1214,CHOCO,BERSERK_ST,SM_PROVOKE,5,50,1500,30000,0,0,0
1214,CHOCO,RUSH_ST,TF_THROWSTONE,1,200,1000,10000,0,0,0
1214,CHOCO,IDLE_ST,HT_SKIDTRAP,1,50,1500,300000,0,0,0
1214,CHOCO,RUSH_ST,TF_THROWSTONE,1,600,1000,10000,0,IF_HP,30
1214,CHOCO,IDLE_ST,TF_THROWSTONE,1,1000,1000,10000,0,IF_RUDEATTACK,0
1215,STEM_WORM,BERSERK_ST,NPC_WINDATTACK,2,100,0,15000,0,0,0
1215,STEM_WORM,BERSERK_ST,NPC_GUIDEDATTACK,1,100,1500,10000,NO_DISPEL,0,0
1215,STEM_WORM,RUSH_ST,NPC_CHANGEFIRE,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1215,STEM_WORM,BERSERK_ST,NPC_CHANGEFIRE,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1215,STEM_WORM,BERSERK_ST,NPC_GUIDEDATTACK,1,300,1500,10000,NO_DISPEL,IF_HP,30
1216,PENOMENA,BERSERK_ST,NPC_POISONATTACK,3,100,0,15000,0,0,0
1216,PENOMENA,BERSERK_ST,NPC_COMBOATTACK,3,100,1500,10000,NO_DISPEL,0,0
1216,PENOMENA,BERSERK_ST,NPC_BLOODDRAIN,1,100,0,0,0,IF_HP,70
1216,PENOMENA,BERSERK_ST,NPC_COMBOATTACK,3,300,1500,10000,NO_DISPEL,IF_HP,30
1219,KNIGHT_OF_ABYSS,BERSERK_ST,NPC_DARKNESSATTACK,4,200,0,7500,0,0,0
1219,KNIGHT_OF_ABYSS,BERSERK_ST,KN_BRANDISHSPEAR,8,100,2500,10000,NO_DISPEL,0,0
1219,KNIGHT_OF_ABYSS,BERSERK_ST,BS_MAXIMIZE,1,100,1000,40000,0,0,0
1219,KNIGHT_OF_ABYSS,RUSH_ST,BS_MAXIMIZE,1,100,1000,40000,0,0,0
1219,KNIGHT_OF_ABYSS,RUSH_ST,AC_CHARGEARROW,1,100,3000,10000,NO_DISPEL,0,0
1219,KNIGHT_OF_ABYSS,BERSERK_ST,KN_BRANDISHSPEAR,8,1000,2500,3000,NO_DISPEL,IF_ENEMYCOUNT,2
1219,KNIGHT_OF_ABYSS,BERSERK_ST,KN_BRANDISHSPEAR,8,300,2500,10000,NO_DISPEL,IF_HP,30
1219,KNIGHT_OF_ABYSS,RUSH_ST,AC_CHARGEARROW,1,300,3000,10000,NO_DISPEL,IF_HP,30
1242,MARIN,BERSERK_ST,NPC_WATERATTACK,1,200,0,7500,0,0,0
1242,MARIN,IDLE_ST,NPC_PROVOCATION,1,2,0,0,0,0,0
1242,MARIN,MOVEITEM_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1242,MARIN,BERSERK_ST,MG_FROSTDIVER,1,100,1000,10000,0,0,0
1242,MARIN,BERSERK_ST,MG_FROSTDIVER,1,300,1000,10000,0,IF_HP,70
1243,SASQUATCH,IDLE_ST,NPC_PROVOCATION,1,2,0,0,0,0,0
1243,SASQUATCH,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1243,SASQUATCH,BERSERK_ST,KN_SPEARSTAB,1,100,1500,10000,NO_DISPEL,0,0
1243,SASQUATCH,RUSH_ST,NPC_CHANGEWATER,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1243,SASQUATCH,BERSERK_ST,NPC_CHANGEWATER,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1243,SASQUATCH,BERSERK_ST,KN_SPEARSTAB,1,300,1500,10000,NO_DISPEL,IF_HP,30
1243,SASQUATCH,RUSH_ST,SM_ENDURE,1,1000,0,30000,0,IF_RANGEATTACKED,0
1243,SASQUATCH,RUSH_ST,SM_ENDURE,1,1000,0,30000,0,IF_SKILLUSE,MG_FIREWALL
1245,GOBLINE_XMAS,BERSERK_ST,NPC_WINDATTACK,1,100,0,15000,0,0,0
1245,GOBLINE_XMAS,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1245,GOBLINE_XMAS,BERSERK_ST,MG_FROSTDIVER,3,50,4000,10000,0,0,0
1245,GOBLINE_XMAS,RUSH_ST,MG_FROSTDIVER,3,50,4000,10000,0,0,0
1245,GOBLINE_XMAS,BERSERK_ST,MG_FROSTDIVER,3,300,4000,10000,0,IF_HP,30
1245,GOBLINE_XMAS,IDLE_ST,MG_FROSTDIVER,3,1000,4000,10000,0,IF_RUDEATTACK,0
1246,COOKIE_XMAS,BERSERK_ST,NPC_HOLYATTACK,1,200,0,7500,0,0,0
1246,COOKIE_XMAS,RMOVE_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1246,COOKIE_XMAS,BERSERK_ST,PR_LEXAETERNA,1,50,0,10000,0,0,0
1246,COOKIE_XMAS,RUSH_ST,PR_LEXAETERNA,1,50,0,10000,0,0,0
1246,COOKIE_XMAS,BERSERK_ST,MG_LIGHTNINGBOLT,2,50,4000,10000,0,0,0
1246,COOKIE_XMAS,RUSH_ST,MG_LIGHTNINGBOLT,2,50,4000,10000,0,0,0
1246,COOKIE_XMAS,BERSERK_ST,PR_LEXAETERNA,1,150,0,10000,0,IF_HP,30
1246,COOKIE_XMAS,BERSERK_ST,MG_LIGHTNINGBOLT,2,150,4000,10000,0,IF_HP,30
1246,COOKIE_XMAS,RUSH_ST,MG_LIGHTNINGBOLT,2,300,4000,10000,0,IF_RANGEATTACKED,0
1247,ANTONIO,IDLE_ST,AL_TELEPORT,1,100,0,10000,0,0,0
1247,ANTONIO,BERSERK_ST,AL_TELEPORT,1,100,0,10000,0,0,0
1247,ANTONIO,RUSH_ST,AL_TELEPORT,1,100,0,10000,0,0,0
1248,CRUISER,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1248,CRUISER,BERSERK_ST,NPC_COMBOATTACK,1,100,0,10000,NO_DISPEL,0,0
1248,CRUISER,BERSERK_ST,NPC_COMBOATTACK,1,300,0,10000,NO_DISPEL,0,0
1249,MYSTCASE,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1249,MYSTCASE,BERSERK_ST,KN_SPEARSTAB,1,50,1500,10000,NO_DISPEL,0,0
1249,MYSTCASE,BERSERK_ST,MC_MAMMONITE,1,50,2500,10000,NO_DISPEL,0,0
1249,MYSTCASE,BERSERK_ST,NPC_HALLUCINATION,1,100,0,10000,0,0,0
1249,MYSTCASE,RUSH_ST,NPC_HALLUCINATION,1,100,0,10000,0,0,0
1249,MYSTCASE,BERSERK_ST,KN_SPEARSTAB,1,150,1500,10000,NO_DISPEL,IF_HP,30
1249,MYSTCASE,BERSERK_ST,MC_MAMMONITE,1,150,2500,10000,NO_DISPEL,IF_HP,30
1250,CHEPET,BERSERK_ST,NPC_FIREATTACK,2,100,0,15000,0,0,0
1250,CHEPET,BERSERK_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1250,CHEPET,BERSERK_ST,MG_FIREWALL,10,100,3000,0,0,0,0
1250,CHEPET,RUSH_ST,MG_FIREWALL,10,100,3000,0,0,0,0
1250,CHEPET,BERSERK_ST,MG_FIREWALL,10,300,3000,0,0,0,0
1250,CHEPET,RUSH_ST,MG_FIREWALL,10,300,3000,0,0,0,0
1250,CHEPET,IDLE_ST,PR_STRECOVERY,1,500,0,10000,0,IF_COMRADECONDITION,BODY_ALL
1250,CHEPET,RUSH_ST,PR_STRECOVERY,1,500,0,10000,0,IF_COMRADECONDITION,BODY_ALL
1250,CHEPET,BERSERK_ST,PR_STRECOVERY,1,500,0,10000,0,IF_COMRADECONDITION,BODY_ALL
1250,CHEPET,IDLE_ST,AL_HEAL,5,1000,2500,7000,0,IF_COMRADEHP,60
1250,CHEPET,BERSERK_ST,AL_HEAL,5,1000,2500,7000,0,IF_COMRADEHP,60
1250,CHEPET,RUSH_ST,AL_HEAL,5,1000,2500,7000,0,IF_COMRADEHP,60
1250,CHEPET,IDLE_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_BLIND
1250,CHEPET,RUSH_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_CONFUSION
1250,CHEPET,RUSH_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_CURSE
1250,CHEPET,BERSERK_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_CONFUSION
1250,CHEPET,BERSERK_ST,PR_STRECOVERY,1,500,0,10000,0,IF_CONDITION,HEALTH_CURSE
1250,CHEPET,BERSERK_ST,AL_HEAL,5,1000,0,7000,0,IF_HP,30
1250,CHEPET,RUSH_ST,AL_HEAL,5,1000,0,7000,0,IF_HP,30
1251,KNIGHT_OF_WINDSTORM,RUSH_ST,MG_LIGHTNINGBOLT,8,300,1500,0,NO_DISPEL,0,0
1251,KNIGHT_OF_WINDSTORM,BERSERK_ST,MG_LIGHTNINGBOLT,8,500,1500,3000,NO_DISPEL,0,0
1251,KNIGHT_OF_WINDSTORM,BERSERK_ST,NPC_GUIDEDATTACK,1,200,0,5000,0,0,0
1251,KNIGHT_OF_WINDSTORM,BERSERK_ST,BS_MAXIMIZE,1,300,0,20000,0,0,0
1251,KNIGHT_OF_WINDSTORM,BERSERK_ST,NPC_PIERCINGATT,1,200,0,5000,0,0,0
1251,KNIGHT_OF_WINDSTORM,BERSERK_ST,NPC_WINDATTACK,5,200,0,5000,0,0,0
1251,KNIGHT_OF_WINDSTORM,IDLE_ST,AL_TELEPORT,1,100,0,20000,0,0,0
1251,KNIGHT_OF_WINDSTORM,RUSH_ST,NPC_HALLUCINATION,5,100,0,10000,0,0,0
1251,KNIGHT_OF_WINDSTORM,BERSERK_ST,NPC_HALLUCINATION,5,100,0,10000,0,0,0
1251,KNIGHT_OF_WINDSTORM,BERSERK_ST,WZ_STORMGUST,10,100,1500,5000,NO_DISPEL,IF_ENEMYCOUNT,2
1251,KNIGHT_OF_WINDSTORM,BERSERK_ST,MG_SAFETYWALL,10,1000,0,3000,0,IF_HP,30
1251,KNIGHT_OF_WINDSTORM,RUSH_ST,AL_INCAGI,1,300,3000,120000,NO_DISPEL,IF_HP,50
1251,KNIGHT_OF_WINDSTORM,BERSERK_ST,KN_TWOHANDQUICKEN,10,1000,3000,300000,NO_DISPEL,IF_HP,20
1251,KNIGHT_OF_WINDSTORM,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,3000,3600000,NO_DISPEL,IF_HP,5
1251,KNIGHT_OF_WINDSTORM,RUSH_ST,MG_LIGHTNINGBOLT,8,300,1500,0,NO_DISPEL,IF_RANGEATTACKED,0
1251,KNIGHT_OF_WINDSTORM,BERSERK_ST,MG_LIGHTNINGBOLT,8,500,1500,3000,NO_DISPEL,IF_RANGEATTACKED,0
1251,KNIGHT_OF_WINDSTORM,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1251,KNIGHT_OF_WINDSTORM,RMOVE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1251,KNIGHT_OF_WINDSTORM,IDLE_ST,WZ_STORMGUST,8,800,1500,3000,NO_DISPEL,IF_RUDEATTACK,0
1251,KNIGHT_OF_WINDSTORM,RMOVE_ST,WZ_STORMGUST,8,800,1500,3000,NO_DISPEL,IF_RUDEATTACK,0
1251,KNIGHT_OF_WINDSTORM,RUSH_ST,WZ_STORMGUST,8,800,1500,3000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1251,KNIGHT_OF_WINDSTORM,BERSERK_ST,WZ_STORMGUST,8,800,1500,3000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1251,KNIGHT_OF_WINDSTORM,RUSH_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1251,KNIGHT_OF_WINDSTORM,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1252,GARM,BERSERK_ST,BS_ADRENALINE,5,100,0,20000,0,0,0
1252,GARM,RUSH_ST,BS_ADRENALINE,5,100,0,20000,0,0,0
1252,GARM,BERSERK_ST,MG_FROSTDIVER,8,100,1500,10000,NO_DISPEL,0,0
1252,GARM,RUSH_ST,MG_FROSTDIVER,8,100,1500,10000,NO_DISPEL,0,0
1252,GARM,RUSH_ST,AL_DECAGI,1,100,0,10000,0,0,0
1252,GARM,BERSERK_ST,NPC_PIERCINGATT,1,200,0,5000,0,0,0
1252,GARM,BERSERK_ST,NPC_GUIDEDATTACK,1,200,0,5000,0,0,0
1252,GARM,BERSERK_ST,NPC_WATERATTACK,5,200,0,5000,0,0,0
1252,GARM,BERSERK_ST,MG_COLDBOLT,10,500,1500,3000,NO_DISPEL,0,0
1252,GARM,RUSH_ST,MG_COLDBOLT,10,300,1500,0,NO_DISPEL,0,0
1252,GARM,BERSERK_ST,WZ_FROSTNOVA,8,1000,0,10000,0,IF_ENEMYCOUNT,2
1252,GARM,RUSH_ST,AL_INCAGI,1,500,3000,120000,NO_DISPEL,IF_HP,50
1252,GARM,BERSERK_ST,KN_TWOHANDQUICKEN,10,500,3000,300000,NO_DISPEL,IF_HP,20
1252,GARM,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,3000,3600000,NO_DISPEL,IF_HP,5
1252,GARM,BERSERK_ST,NPC_BLOODDRAIN,1,300,0,0,0,IF_HP,70
1252,GARM,BERSERK_ST,MG_FROSTDIVER,8,500,1500,0,NO_DISPEL,IF_RANGEATTACKED,0
1252,GARM,RUSH_ST,MG_FROSTDIVER,8,500,1500,0,NO_DISPEL,IF_RANGEATTACKED,0
1252,GARM,RUSH_ST,SM_ENDURE,7,1000,0,20000,0,IF_RANGEATTACKED,0
1252,GARM,BERSERK_ST,MG_COLDBOLT,10,500,1500,3000,NO_DISPEL,IF_RANGEATTACKED,0
1252,GARM,RUSH_ST,MG_COLDBOLT,10,300,1500,0,NO_DISPEL,IF_RANGEATTACKED,0
1252,GARM,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1252,GARM,RMOVE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1252,GARM,IDLE_ST,MG_FROSTDIVER,8,800,1500,10000,NO_DISPEL,IF_RUDEATTACK,0
1252,GARM,RMOVE_ST,MG_FROSTDIVER,8,800,1500,10000,NO_DISPEL,IF_RUDEATTACK,0
1252,GARM,RUSH_ST,MG_FROSTDIVER,10,800,1500,10000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1252,GARM,BERSERK_ST,MG_FROSTDIVER,10,800,1500,10000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1252,GARM,RUSH_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1252,GARM,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1253,GARGOYLE,BERSERK_ST,NPC_WINDATTACK,2,200,0,7500,0,0,0
1253,GARGOYLE,RUSH_ST,AC_CHARGEARROW,1,100,2000,10000,NO_DISPEL,0,0
1253,GARGOYLE,BERSERK_ST,AC_CHARGEARROW,1,100,2000,10000,NO_DISPEL,0,0
1253,GARGOYLE,BERSERK_ST,AC_CHARGEARROW,1,300,2000,10000,NO_DISPEL,IF_HP,30
1253,GARGOYLE,IDLE_ST,AC_CHARGEARROW,1,1000,2000,10000,NO_DISPEL,IF_RUDEATTACK,0
1254,RAGGLER,BERSERK_ST,NPC_WINDATTACK,1,100,0,15000,0,0,0
1254,RAGGLER,BERSERK_ST,NPC_COMBOATTACK,4,100,1500,10000,NO_DISPEL,0,0
1255,NERAID,BERSERK_ST,NPC_GROUNDATTACK,2,100,0,15000,0,0,0
1255,NERAID,RUSH_ST,NPC_CHANGEWATER,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1255,NERAID,BERSERK_ST,NPC_CHANGEWATER,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1256,PEST,BERSERK_ST,NPC_DARKNESSATTACK,2,200,0,7500,0,0,0
1256,PEST,BERSERK_ST,TF_POISON,5,50,1500,10000,NO_DISPEL,0,0
1256,PEST,BERSERK_ST,NPC_COMBOATTACK,2,50,0,10000,NO_DISPEL,0,0
1256,PEST,BERSERK_ST,TF_POISON,5,150,1500,10000,NO_DISPEL,IF_HP,30
1256,PEST,BERSERK_ST,NPC_COMBOATTACK,2,150,0,10000,NO_DISPEL,IF_HP,30
1257,INJUSTICE,BERSERK_ST,NPC_DARKNESSATTACK,3,200,0,7500,0,0,0
1257,INJUSTICE,BERSERK_ST,AS_SONICBLOW,3,100,1500,10000,NO_DISPEL,0,0
1257,INJUSTICE,BERSERK_ST,AS_SONICBLOW,3,300,1500,10000,NO_DISPEL,IF_HP,30
1258,GOBLIN_ARCHER,BERSERK_ST,NPC_POISONATTACK,1,100,0,15000,0,0,0
1258,GOBLIN_ARCHER,BERSERK_ST,AC_DOUBLE,1,100,1500,10000,0,0,0
1258,GOBLIN_ARCHER,RUSH_ST,AC_DOUBLE,1,100,1500,10000,0,0,0
1258,GOBLIN_ARCHER,BERSERK_ST,AC_DOUBLE,1,300,1500,10000,0,IF_HP,30
1259,GRYPHON,BERSERK_ST,NPC_WINDATTACK,4,200,0,7500,0,0,0
1259,GRYPHON,BERSERK_ST,KN_PIERCE,1,200,800,0,NO_DISPEL,0,0
1259,GRYPHON,BERSERK_ST,KN_PIERCE,1,600,800,0,NO_DISPEL,IF_HP,30
1260,DARK_FRAME,BERSERK_ST,NPC_DARKNESSATTACK,3,200,0,7500,0,0,0
1260,DARK_FRAME,BERSERK_ST,NPC_CURSEATTACK,5,33,0,10000,NO_DISPEL,0,0
1260,DARK_FRAME,BERSERK_ST,NPC_BLINDATTACK,5,33,0,10000,NO_DISPEL,0,0
1260,DARK_FRAME,BERSERK_ST,NPC_PETRIFYATTACK,5,33,0,10000,NO_DISPEL,0,0
1260,DARK_FRAME,BERSERK_ST,NPC_BLOODDRAIN,1,300,0,10000,0,IF_HP,70
1260,DARK_FRAME,BERSERK_ST,NPC_CURSEATTACK,5,99,0,10000,NO_DISPEL,IF_HP,30
1260,DARK_FRAME,BERSERK_ST,NPC_BLINDATTACK,5,99,0,10000,NO_DISPEL,IF_HP,30
1260,DARK_FRAME,BERSERK_ST,NPC_PETRIFYATTACK,5,99,0,10000,NO_DISPEL,IF_HP,30
1261,WILD_ROSE,BERSERK_ST,NPC_WINDATTACK,2,100,0,15000,0,0,0
1261,WILD_ROSE,RMOVE_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1261,WILD_ROSE,BERSERK_ST,AS_SONICBLOW,1,100,1500,10000,NO_DISPEL,0,0
1261,WILD_ROSE,BERSERK_ST,AS_SONICBLOW,1,300,1500,10000,NO_DISPEL,IF_HP,30
1262,MUTANT_DRAGON,BERSERK_ST,NPC_FIREATTACK,3,200,0,7500,0,0,0
1262,MUTANT_DRAGON,BERSERK_ST,SM_MAGNUM,7,100,800,0,NO_DISPEL,0,0
1262,MUTANT_DRAGON,BERSERK_ST,MG_FIREBALL,7,100,0,0,0,0,0
1262,MUTANT_DRAGON,RUSH_ST,MG_FIREBALL,7,100,0,0,0,0,0
1262,MUTANT_DRAGON,BERSERK_ST,SM_MAGNUM,7,100,800,0,NO_DISPEL,0,0
1262,MUTANT_DRAGON,BERSERK_ST,SM_MAGNUM,7,800,800,0,NO_DISPEL,IF_ENEMYCOUNT,2
1262,MUTANT_DRAGON,BERSERK_ST,MG_FIREBALL,7,300,0,0,0,IF_HP,30
1262,MUTANT_DRAGON,RUSH_ST,MG_FIREBALL,7,300,0,0,0,IF_HP,30
1262,MUTANT_DRAGON,RUSH_ST,MG_FIREBALL,7,800,0,0,0,IF_RANGEATTACKED,0
1263,WIND_GHOST,BERSERK_ST,NPC_WINDATTACK,3,200,0,7500,0,0,0
1263,WIND_GHOST,IDLE_ST,NPC_EMOTION,1,5,0,10000,0,0,0
1263,WIND_GHOST,RUSH_ST,MG_LIGHTNINGBOLT,5,100,4000,10000,0,0,0
1263,WIND_GHOST,BERSERK_ST,MG_LIGHTNINGBOLT,1,100,4000,10000,0,0,0
1263,WIND_GHOST,BERSERK_ST,WZ_JUPITEL,3,100,4000,10000,0,0,0
1263,WIND_GHOST,RUSH_ST,WZ_JUPITEL,3,100,4000,10000,0,0,0
1263,WIND_GHOST,BERSERK_ST,NPC_MAGICALATTACK,1,100,0,10000,NO_DISPEL,0,0
1263,WIND_GHOST,IDLE_ST,HT_SHOCKWAVE,2,50,1500,160000,0,0,0
1263,WIND_GHOST,BERSERK_ST,MG_LIGHTNINGBOLT,1,300,4000,10000,NO_DISPEL,IF_HP,30
1263,WIND_GHOST,RUSH_ST,WZ_JUPITEL,3,300,4000,10000,NO_DISPEL,IF_HP,30
1263,WIND_GHOST,RUSH_ST,MG_LIGHTNINGBOLT,5,100,4000,10000,0,IF_RANGEATTACKED,0
1263,WIND_GHOST,RUSH_ST,WZ_JUPITEL,3,100,4000,10000,0,IF_RANGEATTACKED,0
1264,MERMAN,BERSERK_ST,NPC_WATERATTACK,3,200,0,7500,0,0,0
1264,MERMAN,BERSERK_ST,KN_PIERCE,1,50,1500,5000,NO_DISPEL,0,0
1264,MERMAN,RUSH_ST,NPC_RANGEATTACK,1,50,2000,10000,0,0,0
1264,MERMAN,RUSH_ST,NPC_CHANGEGROUND,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1264,MERMAN,BERSERK_ST,NPC_CHANGEGROUND,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1264,MERMAN,BERSERK_ST,KN_PIERCE,1,150,1500,5000,NO_DISPEL,IF_HP,30
1264,MERMAN,RUSH_ST,NPC_RANGEATTACK,1,150,2000,10000,0,IF_HP,30
1265,COOKIE,RMOVE_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1265,COOKIE,RUSH_ST,MG_NAPALMBEAT,10,120,1000,10000,0,0,0
1265,COOKIE,IDLE_ST,AL_HEAL,3,1000,2500,7000,0,IF_COMRADEHP,60
1265,COOKIE,RUSH_ST,AL_HEAL,3,1000,0,7000,0,IF_HP,30
1265,COOKIE,BERSERK_ST,AL_HEAL,3,1000,0,7000,0,IF_HP,30
1265,COOKIE,RUSH_ST,AL_HEAL,3,1000,0,7000,0,IF_HP,30
1265,COOKIE,BERSERK_ST,AL_HEAL,3,1000,0,7000,0,IF_HP,30
1265,COOKIE,RUSH_ST,MG_NAPALMBEAT,10,120,1000,10000,0,IF_MAGICLOCKED,0
1266,ASTER,BERSERK_ST,NPC_GROUNDATTACK,1,100,0,15000,0,0,0
1266,ASTER,RUSH_ST,NPC_CHANGEWATER,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1266,ASTER,BERSERK_ST,NPC_CHANGEWATER,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1267,CARAT,BERSERK_ST,NPC_WINDATTACK,3,200,0,7500,0,0,0
1267,CARAT,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1267,CARAT,RUSH_ST,SM_PROVOKE,10,100,1500,30000,0,0,0
1267,CARAT,BERSERK_ST,SM_PROVOKE,10,50,1500,30000,0,0,0
1267,CARAT,IDLE_ST,AL_TELEPORT,1,50,0,10000,0,0,0
1267,CARAT,BERSERK_ST,NPC_HALLUCINATION,1,100,0,10000,0,0,0
1267,CARAT,RUSH_ST,NPC_HALLUCINATION,1,100,0,10000,0,0,0
1267,CARAT,IDLE_ST,AL_HEAL,6,1000,2500,7000,0,IF_COMRADEHP,60
1267,CARAT,BERSERK_ST,AL_HEAL,6,1000,2500,7000,0,IF_COMRADEHP,60
1267,CARAT,RUSH_ST,AL_HEAL,6,1000,2500,7000,0,IF_COMRADEHP,60
1267,CARAT,RUSH_ST,NPC_CHANGEDARKNESS,1,1000,1000,300000,NO_DISPEL,IF_HP,50
