ID,Name,JName,Type,Price,Sell,Weight,ATK,MATK,DEF,MDEF,Range,Slot,STR,AGI,VIT,INT,DEX,LUK,HIT,FLEE,Cri,Avo,Cast,Job,Gender,Loc,wLV,eLV,View,Ele,Eff,HP1,HP2,SP1,SP2,vsRace,RFixPer,vsEle,EFixPer,vsStat,SFixPer,SkillID,SkillLv
1470,Brionac,Brionac,4,20,0,1200,190,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,4,48,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,Hell_fire,"Hellfire",4,20,0,2500,195,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,4,48,5,3,0,0,0,0,0,0,0,0,0,0,0,17,1
1472,Staff_of_Soul,"Staff of Soul",4,0,0,1400,25,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1301,2,34,3,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,Wizardry_Staff,"Wizardry Staff",4,0,0,2400,120,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1301,2,34,3,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,Club,Club,4,120,0,700,23,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,Club_,Club,4,120,0,700,23,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,Club__,Club,4,120,0,700,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,Mace,Mace,4,1600,0,800,37,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,Mace_,Mace,4,1600,0,800,37,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,Mace__,Mace,4,1600,0,800,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,Smasher,Smasher,4,9000,0,1000,54,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,Smasher_,Smasher,4,9000,0,1000,54,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,Smasher__,Smasher,4,9000,0,1000,54,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,Flail,Flail,4,16000,0,900,69,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,Flail_,Flail,4,16000,0,900,69,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,Flail__,Flail,4,16000,0,900,69,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,Morning_Star,"Morning Star",4,41000,0,1500,110,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,3,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,Morning_Star_,"Morning Star",4,41000,0,1500,110,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,3,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,Morning_Star__,"Morning Star",4,41000,0,1500,110,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,3,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,Sword_Mace,"Sword Mace",4,50000,0,1200,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,3,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,Sword_Mace_,"Sword Mace",4,50000,0,1200,130,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,3,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,Sword_Mace__,"Sword Mace",4,50000,0,1200,130,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,3,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,Chain,Chain,4,23000,0,800,84,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,Chain_,Chain,4,23000,0,800,84,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,Chain__,Chain,4,23000,0,800,84,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,Stunner,Stunner,4,60000,0,2000,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1024,2,2,3,27,8,0,0,0,0,0,0,0,0,0,0,3,10,0,0
1523,Spike,Spike,4,20,0,700,70,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0,0,3251,2,2,4,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,Golden_Mace,"Golden Mace",4,20,0,800,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,4,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,Long_Mace,"Long Mace",4,20,0,800,135,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,4,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,Slash,Slash,4,20,0,1000,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,4,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,Quadrille,Quadrille,4,20,0,900,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,4,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,Grand_Cross,"Grand Cross",4,20,0,1500,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3251,2,2,4,40,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,Iron_Driver,"Iron Driver",4,20,0,3000,155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,312755,2,2,3,78,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,Mjolnir,Mjolnir,4,20,0,6000,250,0,0,0,1,0,15,0,0,0,40,0,0,0,0,0,0,312755,2,2,4,98,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,Spanner,Spanner,4,20,0,2500,115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,230165,2,2,3,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,Book,Book,4,30000,0,600,100,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1024,2,2,2,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,Bible,Bible,4,60000,0,1000,139,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1024,2,2,3,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,Tablet,Tablet,4,51000,0,800,151,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1024,2,2,3,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,Book_of_Billows,"Book of Billows",4,0,0,750,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1024,2,2,3,27,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,Book_of_Mother_Earth,"Book of Mother Earth",4,0,0,750,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1024,2,2,3,27,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,Book_of_Blazing_Sun,"Book of Blazing Sun",4,0,0,750,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1024,2,2,3,27,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,Book_of_Gust_of_Wind,"Book of Gust of Wind",4,0,0,750,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1024,2,2,3,27,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,Book_of_the_Apocalypse,"Book of the Apocalypse",4,0,0,800,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1024,2,2,4,40,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,Girl's_Diary,"Girl's Diary",4,0,0,300,45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1024,2,2,4,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,Angra_Mainyu,Angra_Mainyu,4,1,1,10,1200,0,0,0,2,0,50,50,50,50,50,50,0,2,2,1,1,1040,2,2,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,Rod,Rod,4,50,0,400,15,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1301,2,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,Rod_,Rod,4,50,0,400,15,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1301,2,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,Rod__,Rod,4,50,0,400,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1301,2,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,Wand,Wand,4,2500,0,400,25,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1301,2,2,2,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,Wand_,Wand,4,2500,0,400,25,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1301,2,2,2,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,Wand__,Wand,4,2500,0,400,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1301,2,2,2,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,Staff,Staff,4,9500,0,400,40,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1301,2,2,2,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,Staff_,Staff,4,9500,0,400,40,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,1301,2,2,2,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,Staff__,Staff,4,9500,0,400,40,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1301,2,2,2,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,Arc_Wand,"Arc Wand",4,45000,0,400,60,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1301,2,2,3,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,Arc_Wand_,"Arc Wand",4,45000,0,400,60,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,1301,2,2,3,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,Arc_Wand__,"Arc Wand",4,45000,0,400,60,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1301,2,2,3,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,Mighty_Staff,"Mighty Staff",4,20,0,700,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1300,2,2,3,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,Wand_of_Occult,"Wand of Occult",4,20,0,700,75,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1300,2,2,3,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,Bone_Wand,"Bone Wand",4,20,0,700,40,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1300,2,2,3,24,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,Bow,Bow,4,1000,0,500,15,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,584,2,34,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,Bow_,Bow,4,1000,0,500,15,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,584,2,34,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,Bow__,Bow,4,1000,0,500,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,584,2,34,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,Composite_Bow,"Composite Bow",4,2500,0,600,29,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,584,2,34,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,Composite_Bow_,"Composite Bow",4,2500,0,600,29,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,584,2,34,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,Composite_Bow__,"Composite Bow",4,2500,0,600,29,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,584,2,34,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,Great_Bow,"Great Bow",4,10000,0,1000,50,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,584,2,34,2,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,Great_Bow_,"Great Bow",4,10000,0,1000,50,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,584,2,34,2,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,Great_Bow__,"Great Bow",4,10000,0,1000,50,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,584,2,34,2,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,Cross_Bow,"Cross Bow",4,17000,0,900,65,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,584,2,34,2,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,Cross_Bow_,"Cross Bow",4,17000,0,900,65,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,584,2,34,2,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,Cross_Bow__,"Cross Bow",4,17000,0,900,65,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,584,2,34,2,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,Arbalest,Arbalest,4,48000,0,1000,90,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,584,2,34,3,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,Gakkung,Gakkung,4,42000,0,1100,100,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,584,2,34,3,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,Arbalest_,Arbalest,4,48000,0,1000,90,0,0,0,5,2,0,0,0,0,2,0,0,0,0,0,0,584,2,34,3,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,Gakkung_,Gakkung,4,42000,0,1100,100,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,584,2,34,3,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,Hunter_Bow,"Hunter Bow",4,64000,0,1500,125,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,512,2,34,3,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,Roguemaster's_Bow,"Rougemaster's Bow",4,20,0,500,75,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,64,2,34,4,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,Rudra's_Bow,"Rudra's Bow",4,20,0,1000,130,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,584,2,34,4,48,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,Repeating_Crossbow,"Repeating Crossbow",4,20,10,200,95,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1704520,2,2,3,65,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,Ballista,Ballista,4,20,10,300,145,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1574912,2,2,4,77,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,Arrow,Arrow,10,1,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,Silver_Arrow,"Silver Arrow",10,3,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,Fire_Arrow,"Fire Arrow",10,3,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,Steel_Arrow,"Steel Arrow",10,3,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,Crystal_Arrow,"Crystal Arrow",10,3,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,Arrow_of_Wind,"Arrow of Wind",10,3,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,Stone_Arrow,"Stone Arrow",10,3,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,Spiritual_Arrow,"Spiritual Arrow",10,3,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,Stun_Arrow,"Stun Arrow",10,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
1759,Freezing_Arrow,"Freezing Arrow",10,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,1,0,0,0,0,0,0,0,0,0,2,5,0,0
1760,Flash_Arrow,"Flash Arrow",10,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,0,0,0,0,0,0,0,0,0,0,50,500,0,0
1761,Curse_Arrow,"Curse Arrow",10,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,0,0,0,0,0,0,0,0,0,0,20,500,0,0
1762,Rusty_Arrow,"Rusty Arrow",10,3,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,5,0,0,0,0,0,0,0,0,0,,,0,0
1763,Poison_Arrow,"Poison Arrow",10,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,5,0,0,0,0,0,0,0,0,0,10,500,0,0
1764,Sharp_Arrow,"Sharp Arrow",10,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,Oridecon_Arrow,"Oridecon Arrow",10,3,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573960,2,32768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,Arrow_of_Counter_Evil,"Arrow of Counter Evil",10,500,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,Arrow_of_Shadow,"Arrow of Shadow",10,3,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,Sleep_Arrow,"Sleep Arrow",10,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0
1769,Mute_Arrow,"Mute Arrow",10,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,0,0,0,0,0,0,0,0,0,0,30,500,0,0
1770,Iron_Arrow,"Iron Arrow",10,3,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573448,2,32768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,Waghnak,Waghnak,4,8000,0,400,30,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1024,2,2,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,Waghnak_,Waghnak,4,8000,0,400,30,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,32768,2,2,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,Knuckle_Duster,"Knuckle Duster",4,25000,0,450,50,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1024,2,2,2,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,Knuckle_Duster_,"Knuckle Duster",4,25000,0,450,50,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1024,2,2,2,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,Hora,Hora,4,32000,0,450,65,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,32768,2,2,2,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,Hora_,Hora,4,32000,0,450,65,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,32768,2,2,2,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,Fist,Fist,4,53000,0,650,115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32768,2,2,3,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,Fist_,Fist,4,53000,0,650,115,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32768,2,2,3,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,Claw,Claw,4,67000,0,500,86,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,32768,2,2,3,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,Claw_,Claw,4,67000,0,500,86,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,32768,2,2,3,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,Finger,Finger,4,58000,0,500,97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32768,2,2,3,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,Finger_,Finger,4,58000,0,500,97,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,32768,2,2,3,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,Kaiser_Knuckle,"Kaiser Knuckle",4,20,0,450,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32768,2,2,4,36,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,Berserk,Berserk,4,20,0,500,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32768,2,2,4,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,Violin,Violin,4,4000,0,700,50,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,524288,2,2,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,Violin_,Violin,4,4000,0,700,50,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,524288,2,2,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,Mandolin,Mandolin,4,18000,0,400,90,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,524288,2,2,2,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,Mandolin_,Mandolin,4,18000,0,400,90,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,524288,2,2,2,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,Lute,Lute,4,24500,0,500,105,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,524288,2,2,2,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,Lute_,Lute,4,24500,0,500,105,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,524288,2,2,2,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,Guitar,Guitar,4,47000,0,900,142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,524288,2,2,3,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,Guitar_,Guitar,4,47000,0,900,142,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,524288,2,2,3,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,Harp,Harp,4,62000,0,900,114,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,524288,2,2,3,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,Harp_,Harp,4,62000,0,900,114,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,524288,2,2,3,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,Guhmoongoh,Guhmoongoh,4,54000,0,1300,126,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,524288,2,2,3,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,Guhmoongoh_,Guhmoongoh,4,54000,0,1300,126,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,524288,2,2,3,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,Rope,Rope,4,2500,0,400,45,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1048576,2,2,1,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,Rope_,Rope,4,2500,0,400,45,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1048576,2,2,1,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,Line,Line,4,12000,0,300,80,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1048576,2,2,2,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,Line_,Line,4,12000,0,300,80,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1048576,2,2,2,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,Wire,Wire,4,17500,0,1000,95,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1048576,2,2,2,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,Wire_,Wire,4,17500,0,1000,95,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1048576,2,2,2,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,Rante,Rante,4,32000,0,900,135,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1048576,2,2,3,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,Rante_,Rante,4,32000,0,900,135,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1048576,2,2,3,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,Tail,Tail,4,41000,0,700,105,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,1048576,2,2,3,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
